,Filename,Genre,Rms,Var,Zero_Crossing_Rate_Mean,Zero_Crossing_Rate_Var,Tempo,Harm_mean,Harm_var,Harm_rms,Perc_mean,Perc_var,Perc_rms,Chroma_mean,Chroma_var,Spec_Centroid_Mean,Spec_Centroid_Var,Spec_Rolloff_Mean,Spec_Rolloff_var,MFCC1_Mean,MFCC1_Var,MFCC2_Mean,MFCC2_Var,MFCC3_Mean,MFCC3_Var,MFCC4_Mean,MFCC4_Var,MFCC5_Mean,MFCC5_Var,MFCC6_Mean,MFCC6_Var,MFCC7_Mean,MFCC7_Var,MFCC8_Mean,MFCC8_Var,MFCC9_Mean,MFCC9_Var,MFCC10_Mean,MFCC10_Var,MFCC11_Mean,MFCC11_Var,MFCC12_Mean,MFCC12_Var,MFCC13_Mean,MFCC13_Var,MFCC14_Mean,MFCC14_Var,MFCC15_Mean,MFCC15_Var,MFCC16_Mean,MFCC16_Var,MFCC17_Mean,MFCC17_Var,MFCC18_Mean,MFCC18_Var,MFCC19_Mean,MFCC19_Var,MFCC20_Mean,MFCC20_Var
133,classical.00033.wav,classical,0.018420551,0.00033886067,0.0543959662606341,0.0006788322873628,95.703125,0.0005699057,0.00030754923,0.017546339,0.00010536014,4.864112e-06,0.0022079882,0.30243206,0.089869,1128.3811388403144,124822.18026199,2165.7939158570184,634988.4882965632,-429.07135,7318.7285,120.76842,1453.6383,-1.7005684,691.3136,17.942797,72.502174,7.7381415,161.30919,-2.054263,68.77418,-3.9395754,115.853455,-2.5293143,82.529305,-0.5850701,58.36611,-0.80839616,56.11783,-9.05951,82.23898,-3.6882565,106.99818,-0.9795186,182.64197,-5.001524,258.1914,-3.803356,165.43686,-2.4000812,90.28816,-1.8954191,89.16185,-0.31558412,63.509346,3.4095922,70.438286,3.1324277,84.8081
134,classical.00034.wav,classical,0.046765603,0.0021869517,0.0735405186581593,0.0014768818274917,123.046875,0.00016095676,0.0019283588,0.043913383,0.000104245955,3.9970328e-05,0.006323068,0.26761726,0.08712394,1369.5923995899827,173812.47429293947,2655.1038985462587,545879.8819692722,-309.26334,4598.782,138.65692,975.73267,-29.71562,308.73486,33.617283,90.4868,-0.36965987,153.7749,5.2283416,66.20596,-6.3285327,76.64847,3.2850165,81.59005,-6.703107,174.02774,-0.68848836,114.32814,-13.24687,91.38103,-8.538453,140.52812,-9.6672,122.56406,-4.2925224,205.93044,0.25744942,247.43538,1.020886,140.37788,1.9134184,146.30655,3.7180445,133.75607,2.556779,164.56741,-4.9365287,252.692
135,classical.00035.wav,classical,0.04801442,0.0023053088,0.0611235226943155,0.0020330742639016,151.99908088235293,0.00011231991,0.0012572134,0.035457384,0.00016312562,0.00036209074,0.019029383,0.32461205,0.09525476,1016.203631339213,264408.98499134765,1823.977215052204,937182.5129431118,-319.72226,5656.283,166.00253,997.68,-11.9387,1117.5824,27.27777,176.77948,7.8312716,215.87642,1.7412491,76.74954,-7.853774,105.56608,-2.401125,59.213543,-2.9048698,84.28385,-2.5207543,69.14756,-11.3745775,53.195934,-4.6163793,107.20602,-4.492808,81.44073,-7.44132,58.49556,-5.581123,62.94137,-1.8771384,54.63394,-1.2917658,67.019165,-1.4350584,50.458527,-0.5044736,69.00796,-4.0975103,64.329865
136,classical.00036.wav,classical,0.021112695,0.00044574583,0.0594094402552204,0.0011571778770447,107.666015625,-1.5702936e-06,0.0004204859,0.020505752,-1.1335376e-05,4.162636e-06,0.0020402854,0.24117146,0.09007571,1282.327530288566,302309.492884304,2441.9035378299013,1544673.4362499667,-419.33255,3962.3118,127.41256,1453.988,-3.780655,309.82047,23.201252,160.35527,-4.313284,250.67654,4.0386424,123.09652,-8.204688,161.63055,-7.614801,45.476032,-7.0662546,70.19178,-2.9135451,42.674854,-7.399464,59.1435,-5.427491,49.041508,-9.09169,51.439205,-10.606094,64.67061,-5.734531,68.55387,-0.39572194,89.49531,7.0178704,136.57579,5.588461,143.65182,-3.4727767,169.87508,-5.181192,85.02165
137,classical.00037.wav,classical,0.051385455,0.00264039,0.0939154038573085,0.0017381691008451,161.4990234375,0.00019224147,0.0018264008,0.042736843,8.201363e-05,0.00036329814,0.019060556,0.28585562,0.08741963,1533.649278382214,187593.1507932409,2837.7197832076567,550305.6860094524,-275.4436,5744.1763,125.335144,1018.5147,-41.033215,509.6337,24.59948,123.665794,-4.7629037,239.68083,-4.257404,93.03036,-15.00206,159.09576,-5.0420785,82.66643,-4.9981613,110.370094,2.4723501,100.43861,-10.893561,52.986816,-8.0160885,77.45141,-5.168352,109.67979,-4.6150575,71.38948,0.70932484,103.24706,6.512027,135.45459,5.9037533,102.95635,2.6906643,85.666245,-2.044421,65.89471,-8.06236,106.122086
138,classical.00038.wav,classical,0.055325285,0.003060843,0.0758388014791183,0.0007509861371003,151.99908088235293,0.0001351036,0.0022629534,0.0475707,7.375927e-05,0.00026236637,0.016197894,0.28985417,0.08777621,1279.4808752537174,92321.03144392736,2378.020036524797,355874.2398678977,-275.9678,6583.6626,146.32536,487.64307,-36.601395,376.77365,24.209837,257.866,-2.5517094,165.22742,-2.155176,89.06062,-13.30885,94.711555,-6.500922,79.42693,-9.406593,72.23535,-3.121519,60.509476,-11.546324,66.878296,-4.1899295,62.880783,-1.6999396,108.371254,-1.538669,69.974785,-3.2080784,72.26941,-1.7669358,50.951782,-2.253068,59.056988,-3.546489,51.423615,-2.9921756,89.27168,-3.2846997,97.682816
139,classical.00039.wav,classical,0.01958143,0.00038339203,0.1089565811098221,0.0023687939689126,161.4990234375,0.00016266239,0.0002745975,0.016571783,3.7826685e-05,3.2557688e-05,0.0057060607,0.268946,0.09355588,1633.5822990690465,176046.29701457164,3161.83362637761,879683.1737808973,-409.5085,7017.7207,116.79858,643.13794,-16.184534,357.62433,11.701641,126.42696,0.68973315,271.0154,6.0123076,114.21682,-4.265308,176.08452,0.49973583,89.98551,0.4310804,159.11507,12.586633,174.58322,-1.1213994,100.98568,-1.1413049,140.10965,4.9480686,158.80742,1.7665062,138.86336,-3.9037135,53.636086,3.4967074,55.666557,2.797977,50.43163,3.1038718,104.994415,0.661228,244.08961,-0.24800968,172.72568
140,classical.00040.wav,classical,0.023606144,0.00055724976,0.0726202236803944,0.0006095330623364,107.666015625,-1.1494744e-05,0.0004739261,0.021769848,-6.193847e-06,1.9990794e-05,0.0044711106,0.25205672,0.090985045,1396.7128039097008,87107.47464854266,2652.764057062065,483826.7313257623,-358.75812,5662.5996,129.07834,710.442,-30.378685,646.9088,19.878695,121.0603,-10.365977,206.92389,-0.649601,99.02012,-10.599927,126.84091,1.5427625,66.30539,-3.9666152,123.904655,1.871792,73.32018,-8.833108,75.74171,-7.169191,60.896667,-8.212051,66.19132,-5.9446435,75.09647,-0.11743263,82.302795,4.2815914,92.19475,8.969349,118.3018,12.804059,177.28697,14.700518,231.25314,11.517032,254.65
141,classical.00041.wav,classical,0.03228811,0.0010425217,0.0788172038138051,0.001147469433897,123.046875,-1.592184e-05,0.00097451074,0.031217156,-4.2780016e-06,9.742697e-06,0.003121333,0.264938,0.08132584,1329.4563631167568,109846.1577843384,2462.295964145881,366605.0690771733,-368.52054,5205.8022,124.2544,467.59106,-31.57465,426.275,17.583704,179.11382,2.324991,173.05907,-5.945176,84.42578,-11.797774,221.97447,-5.5220284,125.556915,-5.396873,141.80815,-1.3089094,38.43108,-8.424349,59.395657,-3.616905,131.22191,2.2096312,207.55902,-0.055460047,110.52978,0.22812817,72.66389,2.513402,62.59396,3.0935707,97.325424,4.8399954,79.0335,6.2342963,73.3335,8.736714,100.13627
142,classical.00042.wav,classical,0.14388901,0.020700315,0.0938649775420489,0.0002794859011979,198.76802884615384,-0.0012593111,0.018357003,0.13549387,-0.0006737817,0.0004831917,0.021991942,0.26431477,0.08394265,1326.2905913074403,35788.66789728911,2171.396349985665,169395.13165763047,-160.66153,2433.519,164.26509,482.13043,-48.74267,184.73077,1.6567885,111.64227,-7.6118655,99.494125,-2.6635227,33.30345,-11.042241,32.232727,-7.000248,36.884453,-8.0976515,39.802746,1.2511177,43.83451,-5.369692,52.3212,-4.139391,46.621998,-5.4268584,59.89447,-1.6659501,78.34651,-3.0891135,85.83381,-1.2498349,50.18811,-6.086917,53.0307,-1.0295799,72.09027,-4.119247,52.509712,-1.5024842,103.917625
143,classical.00043.wav,classical,0.1273841,0.016224159,0.0510089635295823,0.0002268320974862,129.19921875,0.0011423547,0.015049305,0.12268092,0.00045358666,0.00027072732,0.016460042,0.1909062,0.08218198,1063.3967230024298,119808.1209978333,1610.985025286398,1105890.5277060976,-249.65216,3649.8887,161.55922,574.3136,10.15452,712.90643,-3.0576775,165.67548,-0.57357925,78.32814,-2.070381,52.60417,-12.19737,60.89321,-8.612416,58.257687,-14.639438,46.560898,-12.048641,53.683743,-12.293453,45.498924,-7.161874,59.165615,-7.8807263,43.562885,-2.0839584,54.5211,-2.9112883,70.167305,-0.86836725,98.19289,-3.9744017,112.0272,-0.8909689,119.45826,-3.990118,95.94312,-3.897413,77.6078
144,classical.00044.wav,classical,0.019134007,0.00036605136,0.0717101248308198,0.0005432708441789,80.74951171875,0.0001809779,0.00033626508,0.018338425,6.1685496e-05,4.4259123e-06,0.0021046891,0.25292972,0.08611102,1181.8840729236783,114935.1147116843,2033.66365012326,570186.3934835031,-402.20825,2900.0007,153.97675,1290.6167,-15.228629,321.37134,15.294281,200.41339,-3.0716236,139.32402,-3.1837268,136.51025,-9.759971,168.06392,-17.305773,147.78238,-12.30501,135.79897,-7.9180746,173.5932,-7.099395,126.12958,-0.29572093,133.3392,1.5226654,122.392654,-1.4603269,105.58041,-1.7256626,134.3296,1.8572628,61.887657,5.0238523,110.854095,-0.7540272,108.32485,-0.13914411,137.76387,-2.8488662,226.46866
145,classical.00045.wav,classical,0.1445481,0.02089144,0.062261493389423,0.0002535704148591,184.5703125,0.0008035056,0.017278004,0.13144824,0.0008425705,0.00093674293,0.030617854,0.23118977,0.08242804,1176.94499389589,25237.376474452787,1903.808462289664,101098.15832420602,-171.08478,1641.1954,156.89876,252.36038,-21.833307,159.82698,5.3263197,188.17166,-4.0699153,110.75892,-3.731567,78.428185,-8.900291,87.725334,-4.9369226,87.20759,-7.900487,103.58819,-5.3933387,95.21204,-9.340079,121.17883,-6.6050344,87.51714,-7.7875705,90.59706,-1.3528188,81.87085,-3.542935,76.83067,-2.861669,46.012585,-3.8928695,51.056026,0.28371745,93.040955,-3.4214509,123.23767,-0.9098751,102.52678
146,classical.00046.wav,classical,0.11665891,0.013604779,0.1115758531515854,0.0006029248477689,129.19921875,-0.000574055,0.009111224,0.095454454,-0.0015516988,0.0011124383,0.033389308,0.3447834,0.078102894,1878.4940039960795,85804.13313077061,3633.3658098897913,469422.26722209767,-85.30834,554.0474,118.44306,374.28247,-31.477152,72.866806,20.282328,38.49851,-4.4176335,51.464176,6.9121923,42.774345,-10.952412,30.935595,-1.622339,26.392168,-7.3614726,27.229113,-3.0186846,46.31819,-4.444012,28.166534,-1.4172889,44.289917,-4.253397,36.16951,-4.166459,24.956135,-3.973204,28.606632,0.2807656,29.947945,-3.3932076,35.63229,1.6940116,24.477379,-3.680135,66.983,-3.4354215,59.942818
147,classical.00047.wav,classical,0.010858843,0.00011694168,0.066340163983952,0.0004204725195382,123.046875,-0.0009214577,0.00010562694,0.01031872,-6.485095e-05,1.4540702e-06,0.0012075909,0.25628233,0.081947,1174.324842525453,23945.105173738357,2083.791215015952,156793.1020241183,-436.85822,3777.126,154.08043,166.42111,-19.861961,175.3522,20.182657,148.87535,3.1738954,97.11504,0.45094594,71.10463,-6.5277185,45.30655,-4.6089153,35.759308,-10.058647,58.63147,-6.156632,66.20298,-4.53336,67.60658,-2.7670467,57.53119,-5.211671,59.254906,-7.372307,62.67324,-6.9970784,55.27313,-3.2076483,55.162666,-0.36467144,61.80798,2.231454,55.29309,2.5831914,113.23492,4.47872,162.22464
148,classical.00048.wav,classical,0.17040949,0.029037386,0.0872000235098379,0.001832675141511,172.265625,-0.00034844692,0.022253666,0.14917703,-0.0010679852,0.0014218042,0.037721936,0.29983914,0.08492155,1514.0972709769685,549218.9047334519,2767.1079847547744,2500720.762268922,-124.04526,8777.987,148.59566,2509.0916,-21.581467,420.23386,17.421335,222.32156,-1.4155146,116.09126,4.1239476,113.083046,-7.0207763,44.2591,-5.1447287,61.64502,-5.8456483,76.696434,5.024511,56.026657,-6.2263546,39.241066,-1.9116532,52.097446,-0.90014356,55.188175,-2.4146566,59.243008,-4.3259144,51.247997,-0.87254655,57.9171,-4.684666,45.749187,-2.250636,53.57482,-5.178997,55.573162,-3.2176046,84.24824
149,classical.00049.wav,classical,0.13916147,0.019363303,0.1094464281395123,0.0011743147218498,103.359375,-0.0006161663,0.0138933305,0.11787158,-0.0009978296,0.0013323721,0.036515307,0.3156804,0.080720544,2224.893839839112,338093.4002711285,4467.456319236165,1624585.3673719068,-98.35358,3453.0635,98.3555,562.10236,-20.49053,123.734886,18.820034,123.80051,-2.095781,49.27047,2.665037,30.373888,-7.3115172,37.896957,-3.5901136,28.500353,-7.989525,34.015564,-1.9183744,44.890236,-4.731997,60.436325,0.623776,36.614334,-2.5930848,39.630558,-1.4701574,57.456173,-3.169344,38.731396,0.6580324,34.419056,-4.818465,39.281933,-2.2215443,32.48533,-3.8104959,44.22966,0.2340915,52.59711
150,classical.00050.wav,classical,0.008961733,8.018744e-05,0.0494870969885924,0.0002177062171547,107.666015625,0.00018038618,6.900377e-05,0.00830881,0.00017344509,1.5752447e-06,0.0012670152,0.28560215,0.08533945,1170.256219652541,48632.91421014618,2360.475388812355,237709.6531296693,-449.5513,4610.8945,151.49677,454.7486,-12.753422,132.90608,44.259808,45.60708,6.2501945,38.305,4.054499,20.805113,-1.476217,30.65865,-1.6236228,37.524086,-2.4865205,29.22711,-4.285676,19.257015,-9.663299,21.979765,-1.3531811,25.443596,0.13567704,48.003185,3.7148328,107.213806,5.2865734,99.47513,1.2183981,38.95828,-2.290337,47.490307,-4.1148243,43.313686,-1.8152444,30.791824,1.2281773,42.06261
151,classical.00051.wav,classical,0.09827563,0.009654843,0.0601050787296826,0.0016020911563379,135.99917763157896,-0.0005126255,0.0057164696,0.07560907,-0.0012919115,0.0011452119,0.033865634,0.38199037,0.08626718,1527.645526468431,232397.0976208954,3220.8305240784634,1525371.2022445009,-230.27237,28254.176,119.15338,1155.0317,-1.0512227,1083.2749,28.384487,95.97859,10.00878,138.40819,16.125824,74.14688,4.7939453,66.36472,6.192378,36.05937,0.9515957,34.03402,5.915187,40.89762,-1.1755238,55.36878,3.5739167,40.10729,-2.0996544,39.327335,-0.90729177,34.103886,-1.8530504,29.009455,-0.006134104,39.24841,-2.7977016,35.695335,2.3327787,41.128937,-1.4417098,66.38082,2.738794,60.883205
152,classical.00052.wav,classical,0.06605009,0.0043625385,0.1269315998404872,0.0023326590714375,161.4990234375,7.742763e-05,0.002413579,0.049128253,0.00019727758,0.0006839025,0.026152277,0.39663458,0.0850762,2411.5244665851324,421208.087143815,4993.363283515806,2203080.335313308,-186.65796,9601.951,86.64906,929.2559,-15.726744,592.8476,14.733744,110.533295,-2.2077508,98.7474,6.2551727,102.53278,-0.89246273,39.595165,0.65540314,50.275703,-6.0940466,120.0281,-5.222849,182.83908,-7.879544,155.78146,-1.725549,86.45019,-4.7003126,102.195885,-2.0474253,98.28147,1.4354786,56.989136,2.785728,64.7292,3.313651,60.984604,3.113331,133.2848,-4.4104195,78.11216,-5.033864,64.1153
153,classical.00053.wav,classical,0.14923096,0.02226747,0.087670171051375,0.0005364494836622,215.33203125,-0.00035365162,0.01777327,0.1333169,-0.0011980932,0.0010858892,0.03297461,0.30727977,0.0787449,1462.3835647525923,115918.38073505116,2740.2111359458554,583674.3424046066,-121.83351,5210.862,149.66736,910.7214,-42.832016,252.48276,24.485321,125.96925,-5.4060426,116.32859,10.664615,63.994102,-2.8184383,69.006645,0.7835228,40.821568,-6.3980646,47.335903,4.4740586,35.310318,-1.2259256,39.164345,1.2524996,43.360386,-1.1988703,31.153845,-2.4087775,36.790363,-1.7273984,42.78101,1.4172893,37.81796,-1.3712163,35.897007,0.9454134,35.85967,-5.567953,35.835262,-1.9344245,26.466473
154,classical.00054.wav,classical,0.18079333,0.03264804,0.1153382884010297,0.0014707050324784,95.703125,-0.003971891,0.021221131,0.14572889,-0.0022077109,0.0035180438,0.05935417,0.31637755,0.091770515,1706.1432026146672,112567.3415699952,2827.444255488416,403145.1539467457,-107.04414,3791.171,127.567986,746.99677,-45.05561,272.9042,31.324877,157.39815,4.35631,430.34412,-4.9531255,115.64307,-15.926018,251.41843,14.669682,297.8508,-7.8169484,135.49017,-1.2125325,276.8207,2.8274176,321.62564,17.317572,295.16977,-4.107127,259.61633,1.6748091,124.09549,0.66467315,196.49463,4.623218,122.50485,-9.90195,80.46415,-3.2421644,67.01917,-3.1128569,63.672,1.8772738,65.795586
155,classical.00055.wav,classical,0.016837375,0.00028341135,0.059338444992266,0.0005204484769015,78.30255681818181,0.00023844313,0.0002769234,0.016642723,5.4607408e-05,9.485644e-07,0.00097547245,0.18329217,0.08221244,1079.7888691413953,146026.965587392,1764.6318404691126,703482.5334468938,-483.96786,4513.457,144.165,1623.1444,1.3792458,479.0638,8.07079,133.94492,4.9335585,115.63355,-2.3163373,56.28576,-2.740416,47.10652,-6.8436475,43.050198,-10.15446,58.572693,-8.070668,74.00521,-7.157022,60.006775,-10.55595,66.3098,-7.773563,115.50411,-2.9480882,123.19298,-0.2637406,73.48555,4.2994876,151.87637,5.307132,201.35638,0.19258206,169.23134,-4.547086,170.50911,-1.8961632,278.28537
156,classical.00056.wav,classical,0.19918536,0.039671555,0.0967222614052854,0.0006888062032977,95.703125,-0.00064581976,0.03440417,0.1854847,-0.0011592075,0.0012414065,0.035252664,0.31706926,0.07892408,1681.2723870866023,94248.03739434648,3078.3259073893228,369406.1935255822,-81.11545,2708.4958,129.04564,374.20074,-42.44421,140.74455,33.13707,116.5428,5.685447,101.18475,-6.503762,100.56392,-2.2667925,94.5959,7.401878,87.390854,-18.70608,64.538475,2.4765916,44.686356,3.7434187,73.847015,1.8843732,48.375397,-10.075478,58.821625,0.9861845,37.446617,-3.5743082,37.988995,-6.170132,39.018387,-8.027795,35.73737,3.7797046,39.04391,-5.0546412,35.080463,-0.8755277,47.452545
157,classical.00057.wav,classical,0.019325174,0.00037336283,0.0952295714907192,0.0016647520721126,107.666015625,0.00020880892,0.0002845668,0.016870402,0.000106667154,2.4659614e-05,0.0049669896,0.26419565,0.091928355,1751.580959570636,388145.4958443048,3236.583651301479,2035838.472051109,-367.0708,8877.5205,112.81916,1438.4437,-18.745602,390.415,10.175582,229.25897,-1.6043581,98.84456,3.799532,69.60745,0.925681,71.06812,5.063905,82.36688,-5.3709044,172.31206,-9.514625,164.97243,-8.494094,89.52008,-1.7862537,101.98804,1.2870401,178.56435,-3.876935,118.02256,-2.6494825,136.84892,-1.0689509,101.92754,-1.2830024,56.05114,-2.5024,97.12216,-2.567167,208.80376,-4.073552,151.98637
158,classical.00058.wav,classical,0.032001786,0.0010226824,0.0818439433488012,0.0006910638544427,143.5546875,-0.00084531435,0.00096364436,0.031054132,-0.0003513678,7.192337e-06,0.0027047729,0.26465008,0.08725012,1137.8827992580098,33647.78583716708,1821.3126268851508,220230.64385500137,-349.94827,1757.3241,161.8574,335.8134,-3.3694615,269.29172,14.163237,75.83499,5.7316146,56.29893,3.507077,57.20888,2.9739192,56.819622,-7.0916595,72.857864,-7.915771,95.69977,-0.36118263,164.51344,2.8649027,103.0066,-2.4754703,97.250015,-6.782114,142.67015,-8.829841,83.343575,-6.667609,93.219604,-4.9043784,84.21563,0.10854496,94.011154,4.257424,142.64084,5.08105,80.80079,2.6007574,137.2319
159,classical.00059.wav,classical,0.07789155,0.006065551,0.093266250362529,0.0009096002336501,117.45383522727272,-0.00064986607,0.004202327,0.06482861,-0.00059238495,0.000492942,0.022210203,0.2865015,0.08356826,1551.360860302342,123162.84968694788,2841.008884226363,438130.0561999831,-197.22751,5628.5024,137.38995,607.1538,-34.159218,417.34436,25.363323,86.029495,-5.2644134,46.010635,-2.7768812,43.07015,-9.50855,36.25043,-7.613304,39.48296,-7.647624,48.509346,-5.667732,42.21452,-4.3843036,52.321213,-5.4243526,50.679226,-3.5282192,48.07135,-5.6571836,34.70614,-1.8996494,37.29439,-2.8816411,34.083534,-3.4791715,34.867744,-4.0269103,48.379547,-7.304032,57.24816,-4.1910205,108.35002
160,classical.00060.wav,classical,0.073846616,0.0054508373,0.1040197668938515,0.0010057245469389,123.046875,-0.00093622156,0.003595705,0.05997151,-0.0006403073,0.0005295903,0.023021733,0.3082208,0.082218334,1803.8002003804831,175068.95042721686,3366.6405343677493,864424.5771655821,-166.42174,3269.7502,122.12508,694.7864,-32.114124,223.45683,16.680294,59.474506,-5.4001336,43.0959,-2.4928677,43.642944,-9.827045,30.337074,-4.8984995,31.180183,-6.967043,38.9705,-4.5714536,44.06796,-6.6540885,54.9791,-5.4923553,36.60231,-5.371946,41.92194,-4.96042,41.575768,-2.7898908,53.531734,-3.1823907,36.93864,-4.077293,38.072903,-3.5514786,54.157543,-4.6443353,50.42715,-1.1656523,62.236042
161,classical.00061.wav,classical,0.056874067,0.0032333178,0.0761046560808198,0.0007734412099159,151.99908088235293,-0.00059074286,0.0024669222,0.049671635,-0.0005675243,0.00021028293,0.014512236,0.2879213,0.0860437,1322.7344267555366,210484.67780007457,2474.902796911253,1305791.47371484,-274.3259,7365.532,148.3532,689.24384,-20.328934,619.5528,21.799068,93.7133,7.928089,189.92015,3.7767048,102.15139,-2.2288492,52.413628,-6.0878696,69.99771,-5.6230106,49.217438,-6.6903186,54.356064,-5.903531,74.23576,-4.592247,87.861595,-1.5412745,84.48986,-3.0245385,112.11504,-4.6955943,125.827774,-7.719143,84.9243,-7.2160583,103.159225,-5.406607,82.4208,-5.2490506,92.26478,-5.269738,87.48267
162,classical.00062.wav,classical,0.05314591,0.0028231954,0.0740291775425367,0.0012348277388693,89.10290948275862,-0.0005942547,0.0016200645,0.040254407,-0.0005423131,0.00040874776,0.02022479,0.33959025,0.09417685,1474.741479450841,445967.50677693286,2809.8082221577724,2676267.2980892765,-305.44928,19519.203,135.9327,1054.6273,-11.758563,460.72333,18.213852,108.20604,10.375582,148.30165,3.0047128,61.626545,-5.5933824,87.09171,0.1413443,43.633484,-1.354128,53.406124,-1.8684577,33.55814,-3.2081378,49.98298,-6.7502146,45.26002,-2.6937735,59.948,-5.5951653,29.580248,-4.5273905,30.971436,-4.786104,37.04819,-5.3624263,56.038513,-2.6244025,43.414818,-5.832233,43.1681,-6.9237714,47.66299
163,classical.00063.wav,classical,0.024231583,0.0005839545,0.0360448236900618,4.408678767810536e-05,95.703125,-0.0015683325,0.0005348056,0.023178983,-0.00022472753,9.43559e-06,0.0030799503,0.22465229,0.08641825,690.5300404559425,7996.725159017074,749.7401686666183,14951.350023705663,-465.89734,1486.5671,180.18097,435.0976,56.64645,322.5803,11.035487,137.5166,5.84732,48.90694,0.73515993,48.328735,-3.9715195,43.947296,-5.886589,43.290268,-8.459515,42.827393,-9.785687,41.56454,-7.6918125,49.61876,-3.2519479,45.184013,-1.8584505,51.003685,-4.0099673,62.96157,-4.1032653,74.26177,-2.4666235,83.518486,-2.3584416,65.31367,-3.000815,56.004467,-3.229787,59.63636,-1.7167836,36.404297
164,classical.00064.wav,classical,0.018709633,0.00034879605,0.0422878752175174,0.0001541295608266,89.10290948275862,-0.0009639828,0.00030823535,0.017583076,-0.00015601437,1.2967926e-05,0.0036044775,0.19388697,0.08101172,1118.45024606701,94876.08127257452,1875.6785523310612,1859075.8748737976,-498.64725,4586.7183,145.66858,903.75543,46.470146,817.64716,15.258628,232.20525,3.068622,93.27481,-0.8322841,86.188126,-5.2227077,81.464096,-6.2106776,62.711433,-3.811383,74.40838,0.08911614,105.28678,2.7176886,86.96762,2.2169223,58.496246,0.24056232,75.28083,-0.4649021,59.587296,-0.87923187,44.422737,0.58388776,39.46241,3.2779336,54.558456,2.305754,46.099625,-2.5643952,38.029587,-4.8099847,49.426422
165,classical.00065.wav,classical,0.036898516,0.0013582513,0.0475079152165506,0.000214919238417,123.046875,-0.0016735246,0.001203049,0.03472535,-0.00012903367,3.98262e-05,0.00631212,0.21093397,0.0852606,829.0091476958007,14858.093832701088,1014.083968514356,75911.4812639172,-421.5947,4865.0967,172.78944,628.44763,28.069185,1035.6414,-2.5672545,176.16425,-3.5711486,117.05666,-4.8697963,93.68013,-8.896141,107.28806,-10.693691,119.356476,-7.677652,104.72415,-7.9523697,100.16147,-7.321746,127.15579,-2.7029622,183.0386,-0.9108151,164.84476,-4.214681,84.253105,-8.4307785,59.606655,-8.406165,58.708218,-4.1302342,64.74961,-0.41095373,54.716328,0.08817739,79.275215,-0.26952812,134.59425
166,classical.00066.wav,classical,0.039496347,0.0015561483,0.0450219481100154,9.368258642241876e-05,135.99917763157896,-0.0018155698,0.0013485424,0.036767356,-0.00013717005,4.6872152e-05,0.006847697,0.19173352,0.08370746,795.5192461558522,34872.43062104348,1008.455026011456,248783.239758834,-429.1393,4277.116,175.105,895.5414,31.898457,764.569,4.288325,149.07758,1.0443158,94.502335,-5.7782183,67.292366,-9.484334,66.22397,-11.283601,78.09677,-10.578688,63.714966,-8.663466,72.74153,-6.3293443,106.72402,-1.6777816,121.027695,0.82280564,136.74239,-0.18251844,99.93066,0.029035363,121.03918,0.19495828,126.546524,-1.8525834,79.07934,-4.4139447,70.76378,-4.9667983,73.505394,-4.6021824,88.91456
167,classical.00067.wav,classical,0.048375525,0.0023385107,0.0463572632685614,0.000272905613534,143.5546875,-0.0010543108,0.0019720832,0.044420656,-0.00024220781,8.288672e-05,0.009107435,0.2731021,0.09224437,1117.6754413725102,456343.17820439546,1992.7705485970127,4182824.369462855,-413.4534,11545.796,143.48242,2292.5972,31.305882,1396.4323,14.029361,182.89424,1.5161095,167.19818,-2.2952938,95.07924,-6.4711924,108.320885,-8.109995,117.13593,-5.934282,73.741905,-4.475447,74.111946,-2.8047547,63.168118,-0.82260454,52.05622,-1.2224382,71.78658,-2.389603,100.544914,-3.8071184,81.70693,-3.5182366,44.53839,-2.7078304,31.789503,-2.3876903,45.659424,0.61112475,59.862854,2.654155,65.35826
168,classical.00068.wav,classical,0.0646164,0.004175178,0.0951725486997293,0.0003409983661004,83.35433467741936,-0.00014927579,0.0037776562,0.061462816,-0.0001693264,7.497201e-05,0.008660294,0.2536623,0.08397303,1559.9200747787957,54913.27686612104,2813.4220698593385,241181.00830518195,-234.44064,4014.8755,130.26003,256.56323,-39.531033,122.81732,19.348919,61.418903,-6.7951365,67.376724,-5.1349883,39.4979,-3.7098153,49.32064,-4.0319524,71.985344,-5.071555,110.923164,-1.3709053,42.248398,-7.748646,72.158424,-4.380751,83.37841,0.47027808,93.88653,0.77413887,97.27899,5.452055,99.063065,8.77005,101.16358,7.0452633,66.16943,2.4262974,95.86655,-2.293256,97.61715,-0.24617362,109.96377
169,classical.00069.wav,classical,0.03159695,0.0009982573,0.0792533715197215,0.00044089754261,69.83741554054055,-0.00017364489,0.00094686187,0.030771613,-0.0001583764,7.673383e-06,0.002774611,0.23292266,0.08313883,1349.5622465323024,41492.59306239599,2443.7437690327724,159539.78097898746,-321.24756,1768.4066,136.29433,284.33606,-28.282766,197.57045,31.008644,101.44274,0.5742571,54.313744,0.23691322,70.26701,0.65861297,53.989277,-1.3397083,46.773945,-0.0586121,47.875214,-0.42391235,61.386963,-6.1761975,67.23079,-0.14452045,71.78635,-0.45497757,93.467926,-0.7290446,63.459373,7.4753556,98.81167,10.970392,159.12769,7.8246856,185.48206,4.318515,109.13788,2.9890993,106.89857,5.8538327,104.45232
